time second,u meter second-1,v meter second-1,temp Celsius,salt PSU,DIC umol C L-1,TALK umol C L-1,O2 umol L-1,CACO3 umol C L-1,PO4 umol P L-1,POC umol C L-1,Si umol Si L-1,NANO umol C L-1,ZOO umol C L-1,DOC umol C L-1,DIA umol C L-1,MESO umol C L-1,BSI umol Si L-1,FER umol Fe L-1,BFE umol Fe L-1,GOC umol C L-1,SFE umol Fe L-1,DFE umol Fe L-1,DSI umol Si L-1,NFE umol Fe L-1,NCHL mg Chl m-3,DCHL mg Chl m-3,NO3 umol N L-1,NH4 umol N L-1,w meter second-1
3578400.0,-0.017522165551781654,0.0038683051243424416,5.860964298248291,34.16758346557617,2144.23583984375,2310.0341796875,294.9794921875,0.009914115071296692,1.4242743253707886,0.025708550587296486,5.895750522613525,0.010705673135817051,0.009990328922867775,10.291190147399902,0.010544603690505028,0.009997808374464512,0.0015541583998128772,0.0010160085512325168,5.241944478484584e-08,0.009768453426659107,5.90662487809368e-08,5.588302798287259e-08,0.0014634093968197703,5.5159407708060826e-08,0.0023688541259616613,0.002399455988779664,18.77021026611328,0.020309051498770714,-0.0016017312882468104
3582000.0,-0.017388317734003067,0.008528772741556168,5.861617565155029,34.167564392089844,2144.222900390625,2310.015380859375,294.97711181640625,0.009903714060783386,1.4241777658462524,0.02410392463207245,5.892412185668945,0.010747700929641724,0.009988754987716675,10.29159927368164,0.010576839558780193,0.009997567161917686,0.0015583932399749756,0.0010787587380036712,5.336272579370416e-08,0.009743754751980305,6.110354178190391e-08,5.631614286016884e-08,0.0014595319516956806,5.5540809285048454e-08,0.002382793929427862,0.0024156104773283005,18.76807403564453,0.01936587505042553,-0.00170239619910717
3585600.0,0.005434563849121332,0.004297156818211079,5.862034797668457,34.16754913330078,2144.210205078125,2309.9970703125,294.9736022949219,0.009893197566270828,1.4241048097610474,0.022349542006850243,5.889645099639893,0.010776971466839314,0.009987032040953636,10.291726112365723,0.010599253699183464,0.009997319430112839,0.0015615260927006602,0.001139905070886016,5.4440963737079073e-08,0.00971896667033434,6.29831760079469e-08,5.6644239521119744e-08,0.0014556496171280742,5.582915107993358e-08,0.0023933544289320707,0.0024278711061924696,18.766319274902344,0.018323829397559166,-0.0009850425412878394
3589200.0,0.02655092440545559,-0.002781796734780073,5.862514972686768,34.16752624511719,2144.194091796875,2309.973388671875,294.9689636230469,0.009882093407213688,1.424024224281311,0.0209842287003994,5.886353492736816,0.01079447939991951,0.009985380806028843,10.292160987854004,0.010612533427774906,0.009997077286243439,0.001563367317430675,0.0011997969122603536,5.563936866792574e-08,0.009693660773336887,6.501333871256065e-08,5.6844452700488546e-08,0.0014516864903271198,5.6006111748274634e-08,0.002399846212938428,0.0024353647604584694,18.764188766479492,0.01754644885659218,0.00040427682688459754
3592800.0,0.018619900569319725,-0.005041658878326416,5.863030910491943,34.167503356933594,2144.178955078125,2309.951416015625,294.9646301269531,0.009866484440863132,1.4239453077316284,0.020527034997940063,5.882994651794434,0.010767635889351368,0.009984075091779232,10.2928466796875,0.010591933503746986,0.009996860288083553,0.0015622647479176521,0.0012558640446513891,5.687289572620102e-08,0.009663986973464489,6.770797966737518e-08,5.666975155804721e-08,0.001447063870728016,5.585003393093757e-08,0.002394129056483507,0.0024288371205329895,18.762039184570312,0.017348099499940872,0.0013991157757118344
3596400.0,0.015751192346215248,-0.00432302663102746,5.863548278808594,34.16748046875,2144.16455078125,2309.9296875,294.9605712890625,0.009847017005085945,1.423863172531128,0.02024158276617527,5.879638671875,0.010687781497836113,0.009982788935303688,10.293535232543945,0.010530700907111168,0.009996657259762287,0.001557760639116168,0.0013057661708444357,5.8114700607347913e-08,0.009630545973777771,7.057303008650706e-08,5.6105683654550376e-08,0.001441879547201097,5.535082081564724e-08,0.00237584812566638,0.002407762920483947,18.759790420532227,0.017261961475014687,0.0020762078929692507
3600000.0,0.007780977990478277,0.0046064844354987144,5.86239767074585,34.16752624511719,2144.197998046875,2309.975830078125,294.96588134765625,0.009831735864281654,1.4240233898162842,0.019475210458040237,5.8865885734558105,0.010659758001565933,0.009981192648410797,10.291604995727539,0.010509341023862362,0.009996432811021805,0.0015566579531878233,0.0013650939799845219,5.962895954780834e-08,0.009601338766515255,7.31254061747677e-08,5.594108287709787e-08,0.0014373394660651684,5.520270107695069e-08,0.002370405476540327,0.0024015922099351883,18.763883590698242,0.016862226650118828,0.0008769230335019529
3603600.0,-0.024738101288676262,0.008086716756224632,5.860179424285889,34.167606353759766,2144.26416015625,2310.070556640625,294.97918701171875,0.009821946732699871,1.4243537187576294,0.018280789256095886,5.900503635406494,0.010709009133279324,0.009979314170777798,10.287946701049805,0.01054750382900238,0.009996150620281696,0.0015606433153152466,0.0014372225850820541,6.158891352470164e-08,0.009577617980539799,7.549964209374593e-08,5.636933764208152e-08,0.0014336318708956242,5.5574744806108356e-08,0.0023839983623474836,0.002417556941509247,18.772335052490234,0.016162347048521042,0.0002820773224812001
3607200.0,-0.05057675763964653,0.0025548702105879784,5.857823371887207,34.16769027709961,2144.33544921875,2310.17431640625,294.9934387207031,0.009809362702071667,1.4247196912765503,0.016432225704193115,5.915229797363281,0.01074928604066372,0.009976953268051147,10.283941268920898,0.01057885866612196,0.009995841421186924,0.0015632114373147488,0.001507056993432343,6.372907535023842e-08,0.009551187977194786,7.696394987988242e-08,5.660728064071918e-08,0.0014295291621237993,5.5779377561293586e-08,0.002391468035057187,0.0024264189414680004,18.78168296813965,0.014967638067901134,-0.0022093963343650103
3610800.0,-0.09154467284679413,0.008683743886649609,5.866909027099609,34.16739273071289,2144.093994140625,2309.836181640625,294.95751953125,0.009846169501543045,1.423349142074585,0.015369829721748829,5.861961841583252,0.0110308937728405,0.009974916465580463,10.29562759399414,0.010792396031320095,0.009995490312576294,0.0015752086183056235,0.0015969487139955163,6.664183160864923e-08,0.009573156014084816,7.939545554336291e-08,5.8484243226075705e-08,0.0014326388482004404,5.7476153614288705e-08,0.0024538207799196243,0.002496788976714015,18.748743057250977,0.013858402147889137,-0.0011821638327091932
3614400.0,-0.12545828521251678,0.005630230996757746,5.865911960601807,34.16743087768555,2144.130126953125,2309.888427734375,294.9632263183594,0.009839888662099838,1.423527717590332,0.01907462626695633,5.86867618560791,0.010988178662955761,0.009976024739444256,10.294365882873535,0.010760358534753323,0.009995396248996258,0.0015740114031359553,0.0016591983148828149,6.860357615323665e-08,0.009552995674312115,9.039249704301255e-08,5.8230952504345623e-08,0.0014293855056166649,5.7244601947559204e-08,0.0024453618098050356,0.002487356308847666,18.753034591674805,0.016443543136119843,-0.0015710368752479553
3618000.0,-0.13089075684547424,-0.0038225206080824137,5.863771915435791,34.1674919128418,2144.18701171875,2309.9716796875,294.9743957519531,0.009786568582057953,1.4238613843917847,0.014075659215450287,5.88209342956543,0.010781425051391125,0.00997149758040905,10.290824890136719,0.010602151975035667,0.009995106607675552,0.0015623244689777493,0.0016837948933243752,7.029222359733467e-08,0.009486728347837925,8.334746581795116e-08,5.668070102160527e-08,0.00141936878208071,5.5864994408239e-08,0.002394693670794368,0.002429258543998003,18.761301040649414,0.013334699906408787,-0.0015200063353404403
3621600.0,-0.09894593805074692,-0.009971325285732746,5.86478853225708,34.16745376586914,2144.16015625,2309.939208984375,294.9752502441406,0.009780842810869217,1.4237029552459717,0.010520923882722855,5.876974105834961,0.010829917155206203,0.00996801070868969,10.291083335876465,0.010638659819960594,0.009994721971452236,0.0015634112060070038,0.0017530798213556409,7.341088092971404e-08,0.009467083029448986,7.858993456011376e-08,5.6887166977048764e-08,0.001416362589225173,5.605433983646435e-08,0.002401650883257389,0.002436984796077013,18.75836753845215,0.010941327549517155,-0.0012396059464663267
3625200.0,-0.059583622962236404,-0.012410623952746391,5.8659138679504395,34.167415618896484,2144.13037109375,2309.89501953125,294.9686584472656,0.009783494286239147,1.42355215549469,0.010376413352787495,5.870368957519531,0.010908722877502441,0.009966498240828514,10.292557716369629,0.010698406025767326,0.009994461201131344,0.001566834980621934,0.0018268853891640902,7.648723254760625e-08,0.00945573952049017,8.153180885983602e-08,5.733101104965499e-08,0.0014145155437290668,5.645591016900653e-08,0.002416394418105483,0.0024536079727113247,18.754470825195312,0.010861706919968128,-0.0014444174012169242
3628800.0,0.0017169818747788668,-0.014057508669793606,5.8666815757751465,34.16738510131836,2144.10888671875,2309.8642578125,294.9649658203125,0.009787779301404953,1.4234416484832764,0.010538983158767223,5.865782260894775,0.010963542386889458,0.009965154342353344,10.293584823608398,0.010740064084529877,0.009994205087423325,0.001569359446875751,0.001895252033136785,7.950243485765895e-08,0.009445957839488983,8.542506435560426e-08,5.7693050337093155e-08,0.0014128924813121557,5.6782141655276064e-08,0.002428398933261633,0.002467196900397539,18.751811981201172,0.010886071249842644,-0.001875058631412685
3632400.0,0.06716355681419373,-0.032433319836854935,5.867468357086182,34.1673583984375,2144.08447265625,2309.826416015625,294.9573059082031,0.00977211631834507,1.4233070611953735,0.012191159650683403,5.860010623931885,0.010934991762042046,0.009964791126549244,10.295086860656738,0.010718266479671001,0.009994063526391983,0.0015684491954743862,0.001938152709044516,8.16737397713041e-08,0.009416923858225346,9.37815727297675e-08,5.761617671851127e-08,0.0014083145651966333,5.6714167584459574e-08,0.0024259400088340044,0.00246436707675457,18.748062133789062,0.011970735155045986,0.0021945913322269917
3636000.0,0.1190643459558487,-0.04652445763349533,5.866111755371094,34.16740417480469,2144.117431640625,2309.86376953125,294.9532470703125,0.009723044000566006,1.4235178232192993,0.014658944681286812,5.866447925567627,0.010766752064228058,0.00996528472751379,10.29440975189209,0.010590169578790665,0.00999403465539217,0.001560515840537846,0.001953808357939124,8.295351250353633e-08,0.009355488233268261,1.0539531558606541e-07,5.650466761153439e-08,0.0013989084400236607,5.571609307253311e-08,0.002389306668192148,0.002422755118459463,18.751649856567383,0.013914945535361767,0.004509318619966507
3639600.0,0.1253633201122284,-0.03584043309092522,5.8658037185668945,34.16741943359375,2144.132568359375,2309.892333984375,294.9615783691406,0.009730223566293716,1.4235765933990479,0.014151684008538723,5.869930267333984,0.0108798798173666,0.009963450953364372,10.293018341064453,0.010676800273358822,0.009993712417781353,0.001568618230521679,0.0020467645954340696,8.707932863671886e-08,0.00934880692511797,1.0987652387939306e-07,5.7389161867149596e-08,0.001397748477756977,5.649932433016147e-08,0.0024179909378290176,0.0024558035656809807,18.75391387939453,0.013470661826431751,0.0027808514423668385
3643200.0,0.0955447182059288,-0.017793333157896996,5.86469030380249,34.16746139526367,2144.16455078125,2309.93798828125,294.9674072265625,0.00973945576697588,1.4237396717071533,0.012728600762784481,5.877010345458984,0.011004569008946419,0.0099610211327672,10.290899276733398,0.010772212408483028,0.009993321262300014,0.0015778809320181608,0.002144500380381942,9.177088600154093e-08,0.00934409536421299,1.0980026843299129e-07,5.840275107971138e-08,0.0013969236752018332,5.7395205033117236e-08,0.0024508906062692404,0.002493771258741617,18.75809097290039,0.012605893425643444,0.00044855382293462753
3646800.0,0.04009286314249039,0.0063575017265975475,5.864623546600342,34.16746139526367,2144.163330078125,2309.936767578125,294.9685363769531,0.009780621156096458,1.4237422943115234,0.011440075933933258,5.877699851989746,0.011340969242155552,0.009958707727491856,10.290393829345703,0.011028426699340343,0.009992907755076885,0.0015984250931069255,0.0022642991971224546,9.79827063929406e-08,0.009370280429720879,1.1070795125078803e-07,6.082580483735e-08,0.0014008096186444163,5.9561315879363974e-08,0.0025307442992925644,0.002584870206192136,18.758604049682617,0.01153056975454092,-0.003607349470257759
3650400.0,-0.03930516541004181,0.014635099098086357,5.866611480712891,34.16740036010742,2144.112060546875,2309.865966796875,294.9617004394531,0.009798267856240273,1.423444390296936,0.011593516916036606,5.866365909576416,0.011514024809002876,0.009957348927855492,10.292793273925781,0.011160355061292648,0.009992634877562523,0.0016096225008368492,0.0023472963366657495,1.0259618221653e-07,0.009373591281473637,1.1675200539684738e-07,6.213127790033468e-08,0.0014011554885655642,6.072626490549737e-08,0.002573773032054305,0.0026340538170188665,18.751609802246094,0.011485978029668331,-0.002060181461274624
3654000.0,-0.12895220518112183,0.013434364460408688,5.867786407470703,34.167362213134766,2144.08349609375,2309.822998046875,294.95343017578125,0.009738575667142868,1.4232797622680664,0.01307095866650343,5.858663558959961,0.011242191307246685,0.009957010857760906,10.294766426086426,0.010954138822853565,0.009992566891014576,0.001597158843651414,0.0023492062464356422,1.0326262156468147e-07,0.009302199818193913,1.2754013312132884e-07,6.053973322650563e-08,0.0013901700731366873,5.9288879583618836e-08,0.0025206911377608776,0.002574126236140728,18.7466983795166,0.012658198364078999,-0.0026051492895931005
3657600.0,-0.2095421701669693,0.00356720550917089,5.86481237411499,34.167449951171875,2144.1630859375,2309.931640625,294.9617614746094,0.009662189520895481,1.4237430095672607,0.012674137018620968,5.876004695892334,0.010954407975077629,0.009955373592674732,10.290961265563965,0.010734306648373604,0.009992452338337898,0.001580356969498098,0.002346218563616276,1.0396229299658444e-07,0.009214946068823338,1.2841726970691525e-07,5.8386323331660606e-08,0.001376941567286849,5.736939101552707e-08,0.002449910156428814,0.0024931274820119143,18.757383346557617,0.012974795885384083,-0.0030112676322460175
3661200.0,-0.27354127168655396,-0.01158550288528204,5.866003036499023,34.16741943359375,2144.132568359375,2309.889892578125,294.960205078125,0.00973434280604124,1.4235845804214478,0.010798218660056591,5.869823455810547,0.01133967936038971,0.009952367283403873,10.291677474975586,0.011028987355530262,0.009991916827857494,0.0016073650913313031,0.0025051916018128395,1.1294675061890302e-07,0.009271102026104927,1.2603716470493964e-07,6.156026444159579e-08,0.00138524966314435,6.018673559538001e-08,0.002553956350311637,0.002612672746181488,18.7540225982666,0.011412806808948517,-0.0020899653900414705
3664800.0,-0.2607620060443878,-0.011117685586214066,5.8650689125061035,34.167415618896484,2144.16259765625,2309.92138671875,294.9697570800781,0.009722184389829636,1.4238969087600708,0.010739785619080067,5.8772196769714355,0.011632125824689865,0.009950948879122734,10.290082931518555,0.011249896138906479,0.009991669096052647,0.0016227085143327713,0.0026054063346236944,1.1816062794878235e-07,0.009246696718037128,1.3199715453993122e-07,6.33903383118195e-08,0.0013813882833346725,6.186641599015275e-08,0.002616422949358821,0.0026820471975952387,18.76093292236328,0.011320444755256176,-0.0016619425732642412
3668400.0,-0.20916756987571716,-0.008284633979201317,5.863381862640381,34.167388916015625,2144.210205078125,2309.97900390625,294.98504638671875,0.009738936088979244,1.424330234527588,0.011117462068796158,5.889660358428955,0.011748953722417355,0.009949741885066032,10.287795066833496,0.011340243741869926,0.00999139342457056,0.0016313947271555662,0.002699987031519413,1.239792624119218e-07,0.009248998016119003,1.4358620603616146e-07,6.441687361302684e-08,0.0013816561549901962,6.275857344917313e-08,0.0026494525372982025,0.0027208183892071247,18.771345138549805,0.01151777058839798,-0.0017882341053336859
3672000.0,-0.0797792598605156,-0.01577354222536087,5.865117073059082,34.1673469543457,2144.1650390625,2309.9189453125,294.97857666015625,0.009756737388670444,1.424038052558899,0.010979317128658295,5.879270076751709,0.011959983967244625,0.009948349557816982,10.289883613586426,0.011501687578856945,0.009991110302507877,0.0016443581553176045,0.0027918065898120403,1.303326229162849e-07,0.00925277080386877,1.4962813565944089e-07,6.605435487472278e-08,0.001382089569233358,6.422094145364099e-08,0.0027039258275181055,0.00278299767524004,18.7645206451416,0.011330541223287582,-0.0017457603244110942
3675600.0,0.04701647907495499,-0.035188671201467514,5.865575313568115,34.1673469543457,2144.153564453125,2309.90380859375,294.9748229980469,0.009726123884320259,1.4239314794540405,0.011611594818532467,5.876129150390625,0.011900270357728004,0.009947487153112888,10.290664672851562,0.011456076987087727,0.009990946389734745,0.0016411091201007366,0.0028315503150224686,1.3385587749326078e-07,0.009210237301886082,1.5982726608854136e-07,6.555021059284627e-08,0.0013755320105701685,6.377213424002548e-08,0.002687318017706275,0.0027639709878712893,18.761821746826172,0.01185827236622572,0.001982367830350995
3679200.0,0.17029547691345215,-0.07133915275335312,5.866454601287842,34.16740798950195,2144.115234375,2309.860595703125,294.9482421875,0.009616432711482048,1.4234622716903687,0.0136645482853055,5.864675998687744,0.01112413126975298,0.009948132559657097,10.293288230895996,0.010864158160984516,0.009991095401346684,0.0015950658125802875,0.002707189880311489,1.294825153763668e-07,0.0090907271951437,1.732049526026458e-07,5.987948270558263e-08,0.0013574426993727684,5.8685881043629706e-08,0.0024984225165098906,0.002549261087551713,18.749847412109375,0.01373488362878561,0.006676350720226765
3682800.0,0.24557065963745117,-0.07552629709243774,5.8661932945251465,34.16740417480469,2144.12841796875,2309.880615234375,294.9547119140625,0.009624764323234558,1.4235607385635376,0.012362505309283733,5.868087291717529,0.011225467547774315,0.00994529202580452,10.292020797729492,0.010941765271127224,0.009990683756768703,0.0016032822895795107,0.0027971782255917788,1.3570576129495748e-07,0.009085405617952347,1.7092614257308014e-07,6.074598957184207e-08,0.0013565643457695842,5.944889025499833e-08,0.00252661039121449,0.0025819051079452038,18.75282859802246,0.012640946544706821,0.004800621420145035
3686400.0,0.2164129614830017,-0.0642891451716423,5.8669281005859375,34.16737365722656,2144.11474609375,2309.861328125,294.95654296875,0.009659689851105213,1.4235038757324219,0.01174320187419653,5.8655619621276855,0.011642036959528923,0.009943345561623573,10.29230785369873,0.011258951388299465,0.009990273043513298,0.0016280984273180366,0.0029397921171039343,1.449031117317645e-07,0.009106539189815521,1.7618394565488416e-07,6.37645385381802e-08,0.0013595599448308349,6.216419023985509e-08,0.0026275627315044403,0.0026963031850755215,18.751726150512695,0.01213373988866806,0.003994806203991175
3690000.0,0.1278790682554245,-0.04152916371822357,5.866426944732666,34.16739273071289,2144.1259765625,2309.875732421875,294.9557800292969,0.009654351510107517,1.4235718250274658,0.011361278593540192,5.868043899536133,0.011612406931817532,0.009941563941538334,10.29159164428711,0.011237281374633312,0.009989989921450615,0.0016286158934235573,0.003007725579664111,1.5026955679786624e-07,0.00908780936151743,1.7775545302356477e-07,6.376865968604761e-08,0.0013566762208938599,6.215174863655193e-08,0.0026269436348229647,0.002696306211873889,18.75302505493164,0.012014179490506649,0.0037967495154589415
3693600.0,0.029436102136969566,-0.006182622164487839,5.866034507751465,34.16740798950195,2144.135986328125,2309.887939453125,294.95587158203125,0.009649952873587608,1.4236363172531128,0.0112450597807765,5.869900703430176,0.011612611822783947,0.009940058924257755,10.29104232788086,0.011237852275371552,0.009989727288484573,0.0016295361565425992,0.0030713758897036314,1.5558698862605524e-07,0.009070045314729214,1.8292925574314722e-07,6.388006568158744e-08,0.0013539030915126204,6.22432878571999e-08,0.002630294766277075,0.002700473414734006,18.754352569580078,0.012015564367175102,0.00013136952475178987
3697200.0,-0.07997388392686844,0.018190521746873856,5.866314888000488,34.16739273071289,2144.127685546875,2309.87646484375,294.9537353515625,0.00962965376675129,1.4235860109329224,0.011433005332946777,5.86814022064209,0.011529362760484219,0.009938756935298443,10.291390419006348,0.011173954233527184,0.00998951680958271,0.001623824704438448,0.003112850012257695,1.596170733364488e-07,0.009037456475198269,1.9153021924012137e-07,6.322276391301784e-08,0.0013488591648638248,6.165536348134992e-08,0.002608440350741148,0.0026755640283226967,18.753156661987305,0.012095564045011997,-0.0013315475080162287
3700800.0,-0.2072218954563141,0.010495651513338089,5.867037296295166,34.16736602783203,2144.1103515625,2309.852783203125,294.9512939453125,0.009610086679458618,1.423483967781067,0.01204145047813654,5.864652156829834,0.01157939899712801,0.009937990456819534,10.292316436767578,0.011209667660295963,0.009989351965487003,0.00162131292745471,0.00316335610114038,1.6412880654570472e-07,0.009006181731820107,2.0636831266074296e-07,6.312899358817958e-08,0.0013439644826576114,6.161855736763755e-08,0.002607435919344425,0.0026723635382950306,18.750837326049805,0.012498176656663418,-0.0018237364711239934
3704400.0,-0.29556968808174133,-0.003518670564517379,5.8665008544921875,34.16732406616211,2144.13134765625,2309.87158203125,294.96490478515625,0.00961539801210165,1.4237568378448486,0.012064329348504543,5.870233058929443,0.011808675713837147,0.009936627931892872,10.291268348693848,0.011384653858840466,0.009989092126488686,0.0016339938156306744,0.003276399802416563,1.7295026566443994e-07,0.008999115787446499,2.1892996926453634e-07,6.471898927884467e-08,0.001342751202173531,6.304528454847969e-08,0.0026604339946061373,0.0027326010167598724,18.75731658935547,0.012286923825740814,-0.0021180594339966774
3708000.0,-0.3245297968387604,-0.012409654445946217,5.869696617126465,34.16718292236328,2144.08056640625,2309.805419921875,294.9809265136719,0.009575042873620987,1.4235316514968872,0.01213817112147808,5.862202167510986,0.012916889041662216,0.009935485199093819,10.293490409851074,0.012214560061693192,0.009988592937588692,0.0016838045557960868,0.003548024222254753,1.8834218451502238e-07,0.0089570926502347,2.4816665700200247e-07,7.08915024461021e-08,0.0013355578994378448,6.88352201905218e-08,0.002877589548006654,0.0029683178290724754,18.753576278686523,0.011805534362792969,0.0006124759675003588
3711600.0,-0.20029394328594208,-0.01377495564520359,5.872259616851807,34.16706466674805,2144.022216796875,2309.738037109375,294.9812927246094,0.009503372013568878,1.423123836517334,0.012282314710319042,5.854004859924316,0.013299440033733845,0.00993430707603693,10.296188354492188,0.012498066760599613,0.0099882697686553,0.0016989813884720206,0.0036842103581875563,1.9718838473181677e-07,0.008880105800926685,2.744715459357394e-07,7.28184090803552e-08,0.0013236267259344459,7.06779985648609e-08,0.0029469295404851437,0.00304210907779634,18.745811462402344,0.011648355983197689,-0.0006864408496767282
3715200.0,-0.010011748410761356,-0.040158454328775406,5.872165679931641,34.16704177856445,2144.02734375,2309.7470703125,294.9836120605469,0.00946530606597662,1.4231524467468262,0.012370195239782333,5.8566060066223145,0.013285225257277489,0.009933006949722767,10.295917510986328,0.012485652230679989,0.009988024830818176,0.0016976549522951245,0.0037508702371269464,2.0309416015606985e-07,0.008831780403852463,2.914618164595595e-07,7.261002110681147e-08,0.0013162486720830202,7.050152817100752e-08,0.002940371399745345,0.0030341993551701307,18.746732711791992,0.011812262237071991,0.002671625930815935
